"薬効分類","新旧","販売名","添付文書番号","更新日","業者１","業者２","業者３","製造販売元"
"その他の泌尿生殖器官及び肛門用薬：163","","シルデナフィルOD錠50mgVI「トーワ」...","259000AF3027_1_09","2023年11月21日","製造販売元／東和薬品株式会社","","","東和薬品株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シルデナフィル錠25mgVI「ANG」...","259000AF2144_1_02","2024年12月11日","製造販売元／アンファー製薬株式会社","","","アンファー製薬株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シルデナフィル錠25mgVI「DK」...","259000AF1059_2_08","2023年11月27日","製造販売元／大興製薬株式会社","販売元／本草製薬株式会社","","大興製薬株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シルデナフィル錠25mgVI「DK」...","259000AF1059_3_05","2023年11月21日","製造販売元／大興製薬株式会社","","","大興製薬株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シルデナフィル錠25mgVI「FCI」...","259000AF1083_1_09","2023年11月21日","製造販売元／富士化学工業株式会社","","","富士化学工業株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シルデナフィル錠25mgVI「NIG」...","259000AF1105_1_02","2023年11月21日","製造販売元／日医工岐阜工場株式会社","発売元／日医工株式会社","販売／武田薬品工業株式会社","日医工岐阜工場株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シルデナフィル錠25mgVI「SN」...","259000AF1040_1_11","2024年11月19日","製造販売元／シオノケミカル株式会社","販売元／アルフレッサファーマ株式会社","","シオノケミカル株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シルデナフィル錠25mgVI「キッセイ...","259000AF1075_1_10","2023年12月06日","製造販売元／キッセイ薬品工業株式会社","","","キッセイ薬品工業株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シルデナフィル錠50mgVI「YD」","259000AF2047_1_09","2023年11月21日","製造販売元／株式会社陽進堂","","","株式会社陽進堂"
"その他の泌尿生殖器官及び肛門用薬：163","","シルデナフィル錠50mgVI「あすか」...","259000AF2039_1_10","2023年11月21日","製造販売元／あすか製薬株式会社","販売元／武田薬品工業株式会社","","あすか製薬株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシンOD錠2mg「Me」／...","2590010F3077_1_04","2022年10月14日","製造販売元／Meファルマ株式会社","販売提携／MeijiSeikaファルマ株式会社","","Meファルマ株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシンOD錠2mg「ケミファ」...","2590010F3123_2_03","2022年04月01日","製造販売元／日本ケミファ株式会社","販売元／日本薬品工業株式会社","","日本ケミファ株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシンOD錠2mg「ケミファ」...","2590010F3123_1_02","2022年04月01日","製造販売元／日本ケミファ株式会社","","","日本ケミファ株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシンOD錠2mg「サワイ」...","2590010F3131_1_06","2023年12月07日","製造販売元／沢井製薬株式会社","","","沢井製薬株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシンOD錠2mg「ツルハラ」...","2590010F3140_1_06","2023年11月01日","製造販売元／鶴原製薬株式会社","","","鶴原製薬株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシンOD錠2mg「日新」／...","2590010F3158_1_03","2023年09月29日","製造販売元／日新製薬株式会社","","","日新製薬株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシン錠2mg「DSEP」／...","2590010F1031_1_05","2024年05月17日","製造販売元／第一三共エスファ株式会社","販売提携／第一三共株式会社","技術提携／キッセイ薬品工業株式会社","第一三共エスファ株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシン錠2mg「JG」／...","2590010F1040_1_04","2024年09月09日","製造販売元／日本ジェネリック株式会社","","","日本ジェネリック株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシン錠2mg「KMP」／...","2590010F1058_1_03","2023年12月01日","製造販売元／共創未来ファーマ株式会社","","","共創未来ファーマ株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシン錠2mg「KMP」／...","2590010F1058_2_03","2023年12月01日","製造販売元／共創未来ファーマ株式会社","販売元／株式会社三和化学研究所","","共創未来ファーマ株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシン錠2mg「TCK」／...","2590010F1074_1_02","2024年01月31日","製造販売元／辰巳化学株式会社","","","辰巳化学株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシン錠2mg「YD」／...","2590010F1082_1_02","2023年10月26日","製造販売元／株式会社陽進堂","","","株式会社陽進堂"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシン錠2mg「オーハラ」...","2590010F3107_1_03","2023年10月31日","製造販売元／大原薬品工業株式会社","","","大原薬品工業株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシン錠2mg「トーワ」／...","2590010F1147_1_02","2023年03月03日","製造販売元／東和薬品株式会社","","","東和薬品株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシン錠2mg「ニプロ」／...","2590010F1139_1_06","2024年02月15日","製造販売元／ニプロ株式会社","","","ニプロ株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","シロドシン錠2mg「杏林」／...","2590010F1112_1_06","2024年06月28日","製造販売元／キョーリンリメディオ株式会社","販売元／杏林製薬株式会社","","キョーリンリメディオ株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ジムソ膀胱内注入液50%","2590701X1027_2_02","2024年05月07日","製造販売元／杏林製薬株式会社","","","杏林製薬株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ステーブラ錠0.1mg／ス...","2590013F1035_1_16","2023年07月24日","製造販売／小野薬品工業株式会社","","","小野薬品工業株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","セルニルトン錠","2590003F1023_1_14","2024年06月27日","製造販売元／東菱薬品工業株式会社","販売元／扶桑薬品工業株式会社","","東菱薬品工業株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ソリフェナシンコハク酸塩OD錠2.5mg...","2590011F3047_1_01","2021年06月18日","製造販売元／沢井製薬株式会社","","","沢井製薬株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ソリフェナシンコハク酸塩OD錠2.5mg...","2590011F3039_1_03","2024年09月09日","製造販売元／日本ジェネリック株式会社","","","日本ジェネリック株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ソリフェナシンコハク酸塩OD錠2.5mg...","2590011F3063_1_02","2023年10月01日","製造販売元／ニプロ株式会社","","","ニプロ株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ソリフェナシンコハク酸塩OD錠2.5mg...","2590011F3055_1_01","2021年06月18日","製造販売元／東和薬品株式会社","","","東和薬品株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ソリフェナシンコハク酸塩OD錠2.5mg...","2590011F3071_1_02","2022年01月04日","製造販売元／日医工株式会社","","","日医工株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ソリフェナシンコハク酸塩錠2.5mg「...","2590011F1044_1_01","2021年06月18日","製造販売元／株式会社陽進堂","","","株式会社陽進堂"
"その他の泌尿生殖器官及び肛門用薬：163","","ソリフェナシンコハク酸塩錠2.5mg「...","2590011F1052_1_02","2023年12月07日","製造販売元／沢井製薬株式会社","","","沢井製薬株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ソリフェナシンコハク酸塩錠2.5mg「...","2590011F1060_1_02","2021年06月29日","製造販売元／鶴原製薬株式会社","","","鶴原製薬株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ソリフェナシンコハク酸塩錠2.5mg「...","2590011F1079_1_01","2021年06月18日","製造販売元／東和薬品株式会社","","","東和薬品株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ソリフェナシンコハク酸塩錠2.5mg「...","2590011F1036_1_01","2021年06月18日","製造販売元／辰巳化学株式会社","","","辰巳化学株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","ソリフェナシンコハク酸塩錠2.5mg「...","2590011F1087_1_02","2022年01月04日","製造販売元／日医工株式会社","","","日医工株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","タダラフィルOD錠10mgCI「トーワ」...","259000CF4022_1_05","2024年11月27日","製造販売元／東和薬品株式会社","","","東和薬品株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","タダラフィルOD錠2.5mgZA「トーワ」...","2590016F3023_3_06","2024年11月27日","製造販売元／東和薬品株式会社","販売元／株式会社三和化学研究所","","東和薬品株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","タダラフィルOD錠2.5mgZA「トーワ」...","2590016F3023_1_06","2024年11月27日","製造販売元／東和薬品株式会社","","","東和薬品株式会社"
"その他の泌尿生殖器官及び肛門用薬：163","","タダラフィルOD錠2.5mgZA「トーワ」...","2590016F3023_2_06","2024年11月27日","製造販売元／東和薬品株式会社","販売元／共創未来ファーマ株式会社","","東和薬品株式会社"
